,district_code,source,valuation_num,property_id,unit_number,house_number,street_name,suburb_name,postcode,contract_date,purchase_price,land_description,area,area_type,dimensions,comp_code,zone_code,vendor_name,purchaser_name
164,050,ARCHIVE,0603100000000,,,823,BLACKMORE ST,ALBURY,2640,,82500,"LOT 1 DP 562492, LOTS 3-4 SP 20635.",676.6,M,,AW,A,,
165,050,ARCHIVE,172200000000,,,553,DAVID ST,ALBURY,2640,,253000,"LOT 3 DP 222209, LOTS 1-2 SP 52549.",1024.65,M,,CE,B,,
166,100,ARCHIVE,7454200000000,1046675,,155,PRINCES HY,ALBION PARK RAIL,2527,,107700,LOT 8 DP 21296.,600.7,M,,CJ,A,,
167,050,ARCHIVE,175620000000,,,697,DAVID ST,ALBURY,2640,,52000,"LOT 3 DP 548424, LOTS 1-5 SP 32099.",834.7,M,,BG,A,,
168,050,ARCHIVE,175850000000,,,,DAVID ST,ALBURY,2640,,120000,LOT 1 DP 861235.,467.9,M,,AH,A,,
169,100,VALNET1,6725012000000,1044458,,,NAPIER PL,ALBION PARK,2527,,332000,LOT 203 DP 863913.,764.4,M,,,A,,
170,100,ARCHIVE,6823800000000,1044636,,16,NOBLE RD,ALBION PARK,2527,,179000,LOT 226 DP 258647.,557.5,M,,CC,A,,
171,050,VALNET1,0108100000000,487126,,1012,CARATEL ST,ALBURY,2640,,83000,LOT 50 DP 37340.,,,,,A,,
172,050,ARCHIVE,127710000000,,,987,CHENERY,ALBURY,2640,,111500,LOT 9 DP 240369.,689.2,M,,AK,A,,
173,050,ARCHIVE,0290030000000,,,4,ANITA COURT,ALBURY,2640,,200000,LOT 30 DP 708390.,813.9,M,,AE,A,,
174,050,ARCHIVE,433933000000,,,695,LAVIS ST,ALBURY,2640,,41000,"LOT 20 DP 262430, LOTS 1-4 SP 21336.",84600.0,M,,BE,A,,
175,050,ARCHIVE,220761701000,,,27,DOULTON DRIVE,ALBURY,2640,,143000,LOT 2 DP 850249.,542.0,M,,AC,A,,
176,050,VALNET1,0222500000000,489534,,315,DOWNSIDE,ALBURY,2640,,110000,LOT 6 SEC H DP 12801.,,,,,A,,
177,050,ARCHIVE,225800260000,,,265,EAST ST,ALBURY,2640,,145000,LOT 6 DP 810480.,730.0,M,,AE,A,,
178,050,ARCHIVE,493054000000,,,,MAYNET PL,ALBURY,2640,,330000,LOT 137 DP 808244.,975.0,M,,AC,A,,
179,050,VALNET1,0287350600000,491202,,65,GREENTREE WAY,ALBURY,2640,,46000,LOT 206 DP 867879.,937.8,M,,,A,,
180,050,VALNET1,0583600000000,497556,,770,PARK AVE,ALBURY,2640,,85000,LOT 34 DP 13543.,,,,,A,,
181,050,VALNET1,0582700000000,497547,,793,PARK AVE,ALBURY,2640,,115000,LOT 24 DP 13543.,,,,,A,,
182,050,VALNET1,0357400000000,492886,,440,JAMIESON ST,ALBURY,2640,,155000,LOT 23 DP 38105.,,,,,A,,
183,050,ARCHIVE,360231360000,,,42,JENNY WREN PL,ALBURY,2640,,47000,LOT 196 DP 1011526.,785.9,M,,AY,A,,
184,050,VALNET1,0360295510000,493034,,2,JOHNSTON RD,ALBURY,2640,,142000,LOT 1 DP 850249.,504.0,M,,,A,,
185,050,VALNET1,0360295200000,493031,,20,JOHNSTON RD,ALBURY,2640,,235000,LOT 86 DP 837587.,1042.0,M,,,A,,
186,050,ARCHIVE,360294500000,,,52,JOHNSTON RD,ALBURY,2640,,212000,LOT 103 DP 843612.,1024.0,M,,AC,A,,
187,050,ARCHIVE,356010570000,,,26,IRENE COURT,ALBURY,2640,,244000,LOT 66 DP 860908.,949.6,M,,AM,A,,
188,050,VALNET1,0623708000000,498432,,205,PLUMMER ST,ALBURY,2640,,32000,"LOT 7 DP 236745, LOTS 1-4 SP 13461.",758.8,M,,,A,,
189,050,VALNET1,0625900000000,498483,,633,POOLE ST,ALBURY,2640,,138000,LOT 22 DP 37912.,,,,,A,,
190,050,VALNET1,0664171460000,499456,,108,ROSEDALE DR,ALBURY,2640,,195000,LOT 135 DP 808244.,995.3,M,,,A,,
191,050,ARCHIVE,664171920000,,,74,ROSEDALE DR,ALBURY,2640,,150000,LOT 98 DP 717725.,848.7,M,,AC,A,,
192,050,ARCHIVE,711601000000,,,433,SOLOMON ST,ALBURY,2640,,100000,LOT 82 DP 607766.,923.4,M,,AW,A,,
193,050,ARCHIVE,534300000000,,,514,NATHAN AVE,ALBURY,2640,,195000,"LOT 24 DP 17302, LOTS 1-2 SP 64578.",815.7,M,,AA,A,,
194,050,ARCHIVE,619100000000,,,170,PLOVER ST,ALBURY,2640,,107250,LOT 78 DP 29744.,676.6,M,,AJ,A,,
195,050,ARCHIVE,446032000000,,,637,LOMA PL,ALBURY,2640,,157500,"LOT 34 DP 583133, LOTS 1-2 SP 11600.",777.3,M,,BG,A,,
196,050,ARCHIVE,665400000000,,,1010,RUTH ST,ALBURY,2640,,134000,LOT 27 DP 234498 SUBJECT TO DRAINAGE EASEMENT.,708.2,M,,AM,A,,
197,050,VALNET1,0506800000000,495934,,410,MCLENNAN ST,ALBURY,2640,,84000,"PSH ALBURY PART LOT 811 DP 753326, LOTS 1-3 SP 19063.",1221.0,M,,,A,,
198,050,ARCHIVE,539410000000,,2,318,NORFOLK STREET,ALBURY,2640,,135000,LOT 2 DP 285447.,291.0,M,,AE,A,,
199,050,ARCHIVE,433945800000,,,738,LAVIS ST,ALBURY,2640,,75000,"LOTS 21-22 DP 774058, LOTS 1-6 SP 46218.",1403.8,M,,AG,A,,
200,050,VALNET1,0228621000000,489799,,136,EASTERN CIRC,ALBURY,2640,,53500,LOT 54 DP 243192.,784.0,M,,,A,,
201,100,VALNET1,7980990030000,1048092,,,SAWTELL ST,ALBION PARK,2527,,168000,LOT 2906 DP 856644 SUBJECT TO DRAINAGE EASEMENT.,507.7,M,,,A,,
202,050,ARCHIVE,570810000000,,,446,OLIVE ST,ALBURY,2640,,140000,LOT 4 DP 819788.,481.2,M,,CE,B,,
203,050,ARCHIVE,320500000000,,,400,HEATH ST,ALBURY,2640,,151000,LOT 97 DP 39270.,,,,AE,A,,
204,050,ARCHIVE,363400000000,,,717,JONES ST,ALBURY,2640,,294000,LOT 30 DP 16313.,,,,AB,A,,
205,100,VALNET1,1947200000000,1033121,,20,BLOODWOOD PL,ALBION PARK RAIL,2527,,175000,LOT 140 DP 262376.,630.9,M,,,A,,
206,100,VALNET1,2069500000000,1033321,,9,BORONIA AV,ALBION PARK RAIL,2527,,144500,LOT 74 DP 31749.,575.4,M,,,A,,
207,050,ARCHIVE,584531000000,,,990,PARK LANE,ALBURY,2640,,142500,"LOT 21 DP 732688, LOT 82 DP 808452, LOT 1 DP 820837, LOTS 1-16 SP30818, LOTS 18-20 SP 32029, LOT 22 SP 32540, LOTS 24-25 SP 32779, LOTS 27-37 SP 33258, LOTS 38-54 SP 34554, LOTS 56-71 SP 37767, LOTS 73-80SP 38649, LOTS 82-95 SP 39143, LOTS 96-105 SP 39982, LOTS 107-124 SP40499, LOTS 126-149 SP 41720, LOTS 151-178 SP 47922, LOTS 180-187 SP47955.",6.815,H,,BJ,A,,
208,050,ARCHIVE,717200000000,,,595,STANLEY ST,ALBURY,2640,,240000,LOT C DP 17203.,708.2,M,,CE,B,,
209,100,ARCHIVE,5702600000000,1042224,,16,LAUREL AV,ALBION PARK RAIL,2527,,169000,LOT 485 DP 246171.,,,,CA,A,,
210,050,ARCHIVE,304300000000,,,238,GULPHA ST,ALBURY,2640,,84000,LOT 102 DP 39035.,860.0,M,,AJ,A,,
211,050,VALNET1,0307452500000,491514,,30,GUNBOWER CL,ALBURY,2640,,285000,LOT 12 DP 802390.,7401.0,M,,,A,,
212,050,ARCHIVE,716300000000,,,631,STANLEY ST,ALBURY,2640,,158000,LOT 50 DP 744169.,528.5,M,,AA,A,,
213,050,VALNET1,0249400000000,490079,,650,ELM ST,ALBURY,2640,,108000,LOT 14 DP 37440.,,,,,A,,
214,050,VALNET1,0577715000000,497400,,883,PADMAN DRIVE,ALBURY,2640,,50000,"LOT 1019 DP 758013, LOTS 1-7 SP 32062.",1366.0,M,,,A,,
215,050,ARCHIVE,331740000000,,,523,HILL ST,ALBURY,2640,,59000,"LOT 5 DP 250771, LOTS 1-3 SP 15631.",905.7,M,,BJ,A,,
216,050,VALNET1,0650100000000,498982,,325,RAU ST,ALBURY,2640,,123000,LOT 10 SEC B DP 12801.,,,,,A,,
217,050,ARCHIVE,527200000000,,,327,MOUNT ST,ALBURY,2640,,135000,LOT 1 DP 784619.,651.3,M,,AE,A,,
218,050,VALNET1,0527429300000,496420,,19,MOUNTFORD CRES,ALBURY,2640,,131000,"LOT 114 DP 855198, LOTS 1-2 SP 60812.",827.0,M,,,A,,
219,050,ARCHIVE,318950000000,,,735,HARRIS CRT,ALBURY,2640,,82000,"LOT 8 DP 249730, LOTS 1-2 SP 33799.",1001.0,M,,AK,A,,
220,050,ARCHIVE,318950000000,,,735,HARRIS CRT,ALBURY,2640,,80000,"LOT 8 DP 249730, LOTS 1-2 SP 33799.",1001.0,M,,AK,A,,
221,050,VALNET1,0730800000000,501071,,306,SWAN ST,ALBURY,2640,,68000,LOT 94 DP 36535.,638.6,M,,,A,,
222,050,VALNET1,0287100970000,491145,,11,GRANDVIEW TCE,ALBURY,2640,,70000,LOT 6 DP 804992.,1167.0,M,,,A,,
223,050,ARCHIVE,320110000000,,,1,HARVEY CRT,ALBURY,2640,,105500,LOT 3 DP 728289.,776.3,M,,AK,A,,
224,050,VALNET1,0320119000000,491902,,28,HARVEY CRT,ALBURY,2640,,117000,"LOT 12 DP 728289, LOTS 1-2 SP 36434.",910.9,M,,,A,,
225,050,VALNET1,0197840000000,488988,,797,DELANEY,ALBURY,2640,,210000,LOT 12 DP 253058 SUBJECT TO DRAINAGE EASEMENT.,1024.0,M,,,A,,
226,050,ARCHIVE,257669900000,,,949,FAIRVIEW DR,ALBURY,2640,,89500,"LOT 31 DP 259346, LOTS 1-6 SP 37328.",,,,BK,A,,
227,050,VALNET1,0257660900000,490300,,960,FAIRVIEW DR,ALBURY,2640,,93000,"LOT 17 DP 259346, LOTS 1-2 SP 22950.",751.6,M,,,A,,
228,050,VALNET1,0686800000000,500130,,544,SCHUBACH ST,ALBURY,2640,,94000,LOT 3 SEC C DP 12801.,,,,,A,,
229,050,VALNET1,0903739000000,503833,,383,WOODSTOCK CRT,ALBURY,2640,,112000,LOT 10 DP 243603.,663.9,M,,,A,,
230,211,VALNET1,0663102000000,2131735,,70,LAWRENCE ST,ALEXANDRIA,2015,,660000,LOT 5 DP 1018061 EASEMENT(S).,14.0,M,,,M,,
231,050,VALNET1,0874872000000,503415,,69,WESTERN VIEW DR,ALBURY,2640,,128000,LOT 95 DP 253592.,780.2,M,,,A,,
232,050,ARCHIVE,755553000000,,,5/851,TENBRINK ST,ALBURY,2640,,106000,LOT 5 DP 285532.,290.0,M,,AK,A,,
233,050,ARCHIVE,882000000000,,,512,WILCOX ST,ALBURY,2640,,162500,LOT 32 DP 975067.,,,,AA,A,,
234,050,ARCHIVE,758160000000,,,511,THOROLD ST,ALBURY,2640,,200000,LOT 3 DP 805758.,870.9,M,,AW,A,,
235,211,ARCHIVE,651200000000,,,17 - 37,LAWRENCE ST,ALEXANDRIA,2015,,300000,"LOT 298 DP 868550, LOTS 1-32 SP 56829.",1564.0,M,,RU,A,,
236,157,VALNET1,0859720300000,1738981,,3,EUCALYPT CL,ALDAVILLA,2440,,170000,PH YARRAVEL LOT 115 DP 774292,1.0,H,,,R,,
237,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,254000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
238,211,VALNET1,0745174000000,2135638,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,235000,"LOT 13 DP 270165, LOTS 1-339 SP 58144.",8795.0,M,,,M,,
239,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,355000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
240,211,VALNET1,0745111000000,2783533,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,316000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
241,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,334640,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
242,211,VALNET1,0745174000000,2135638,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,287000,"LOT 13 DP 270165, LOTS 1-339 SP 58144.",8795.0,M,,,M,,
243,211,ARCHIVE,745110000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,229000,"LOT 2 DP 270165, LOTS 1-398 SP 57306.",6564.0,M,,MR,M,,
244,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,269000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
245,211,ARCHIVE,745110000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,265000,"LOT 2 DP 270165, LOTS 1-398 SP 57306.",6564.0,M,,MR,M,,
246,211,ARCHIVE,745110000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,400000,"LOT 2 DP 270165, LOTS 1-398 SP 57306.",6564.0,M,,MR,M,,
247,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,310000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
248,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,310000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
249,211,ARCHIVE,745111000000,,,177 - 219,MITCHELL RD,ALEXANDRIA,2015,,300000,"LOT 14 DP 270165, LOTS 1-87 SP 64398.",3026.0,M,,,,,
250,211,ARCHIVE,748700000000,,,246,MITCHELL RD,ALEXANDRIA,2015,,300000,LOT 27 SEC 3 DP 192032.,,,,BR,A,,
251,211,ARCHIVE,410600000000,,,112 - 120,EUSTON RD,ALEXANDRIA,2015,,11800000,LOT 2 DP 709175.,7131.26,M,,NS,I,,
252,050,VALNET1,0882144000000,503515,,658,WILKINSON ST,ALBURY,2640,,49000,"LOT 10 DP 252738, LOT 1-6 SP 20473.",1791.0,M,,,A,,
253,211,ARCHIVE,791300000000,,,56 - 58,O'RIORDAN ST,ALEXANDRIA,2015,,305000,"LOT 1 DP 574811, LOTS 1-36 SP 54663.",,,,NS,I,,
254,050,ARCHIVE,270800000000,,,717,FORREST HILL AVE,ALBURY,2640,,260000,LOT 66 DP 16543.,,,,AB,A,,
255,211,ARCHIVE,661200000000,,,184,LAWRENCE ST,ALEXANDRIA,2015,,332000,LOT 30 SEC 5 DP 1881.,,,,MR,M,,
256,050,ARCHIVE,513500000000,,,564,MITCHELL ST,ALBURY,2640,,320000,LOT 1 DP 713262.,699.0,M,,BG,A,,
257,050,ARCHIVE,413500000000,,,436,KOKODA,ALBURY,2640,,68500,LOT 87 DP 38111.,,,,AJ,A,,
258,211,ARCHIVE,743800000000,,,119,MITCHELL RD,ALEXANDRIA,2015,,405000,LOT 45 SEC B DP 2307.,,,,BR,A,,
259,050,VALNET1,0522600000000,496324,,220,MOUNT ST,ALBURY,2640,,140000,LOT 6 DP 27420.,,,,,A,,
260,050,ARCHIVE,276800000000,,,774,FRAUENFELDER ST,ALBURY,2640,,114000,LOT C DP 395615.,733.5,M,,AH,A,,
261,050,ARCHIVE,277100000000,,,777,FRAUENFELDER ST,ALBURY,2640,,121000,LOT 7 DP 10368.,,,,AH,A,,
262,211,ARCHIVE,446600000000,,,414 - 416,GARDENERS RD,ALEXANDRIA,2015,,145000,"LOT 11 DP 1011288, LOTS 1-20 SP 62353.",1313.0,M,,NS,I,,
263,050,ARCHIVE,895800000000,,,1069,WINGARA ST,ALBURY,2640,,90000,LOT 24 DP 234030.,752.5,M,,AJ,A,,
264,211,ARCHIVE,812900000000,,,32,PHILLIPS ST,ALEXANDRIA,2015,,645000,LOT 1 DP 770226.,142.4,M,,BR,A,,
265,050,VALNET1,0801810000000,502225,,193,UNION RD,ALBURY,2640,,40000,"LOT 5 DP 235746, LOTS 1-4 SP 16722.",,,,,A,,
266,211,ARCHIVE,0904411000000,,,145 - 157,BELMONT LN,ALEXANDRIA,2015,,282000,"LOT 10 DP 849319, LOTS 1-12 SP 49787.",587.0,M,,RU,A,,
267,211,ARCHIVE,746200000000,,,362,MITCHELL RD,ALEXANDRIA,2015,,212000,"LOT 1 DP 775391 EASEMENT(S), LOTS 1-162 SP 48544.",8442.0,M,,MR,M,,
268,211,ARCHIVE,746200000000,,,362,MITCHELL RD,ALEXANDRIA,2015,,280000,"LOT 1 DP 775391 EASEMENT(S), LOTS 1-162 SP 48544.",8442.0,M,,MR,M,,
269,211,VALNET1,0659911000000,2131620,,292 - 302,LAWRENCE ST,ALEXANDRIA,2015,,295000,"LOTS 400-405 DP 866056, LOTS 1-14 SP 60984.",966.9,M,,,M,,
270,050,ARCHIVE,912100000000,,,689,YAMBLA AVE,ALBURY,2640,,315000,"LOT 146 DP 26106, LOT 158 DP 26106.",1556.0,M,,AB,A,,
271,211,ARCHIVE,252000000000,,,12,CAMPBELL RD,ALEXANDRIA,2015,,350000,LOT 6 DP 33263.,,,,AS,A,,
272,050,ARCHIVE,866200000000,,,1057,WAUGH RD,ALBURY,2640,,95000,LOT 63 DP 38111.,,,,AJ,A,,
273,050,ARCHIVE,865300000000,,,1085,WAUGH RD,ALBURY,2640,,50000,LOT 24 DP 38111.,777.8,M,,AJ,A,,
274,050,ARCHIVE,903200000000,,,746,WOOD ST,ALBURY,2640,,87500,"LOT 42 DP 777648, LOTS 1-14 SP 32857.",5230.0,M,,BH,A,,
275,050,ARCHIVE,867600000000,,,977,WAUGH RD,ALBURY,2640,,90000,LOT 11 DP 26243.,777.8,M,,AJ,A,,
276,050,ARCHIVE,861700000000,,,996,WAUGH RD,ALBURY,2640,,85000,LOT 15 DP 25481.24.08/33.27X31.17/21.34,,,,BH,A,,
277,050,ARCHIVE,871720000000,,,,WEIDNER CRES,ALBURY,2640,,66000,"LOT 83 DP 237516, LOTS 1-3 SP 11153.",727.2,M,,BE,A,,
278,091,ARCHIVE,104320000000,,,90A,ALLAMBIE RD,ALLAMBIE HEIGHTS,2100,,420000,LOT 51 DP 877146 SUBJECT TO RIGHT OF CARRIAGEWAY SUBJECT TO VARIOUSEASEMENTS.,370.2,M,,FB,A,,
279,148,VALNET1,0493591700000,1655383,,,WILLOWBANK DR,ALSTONVILLE,2477,,195000,LOT 116 DP 838664.,3712.0,M,,,R,,
280,148,ARCHIVE,590200000000,,,16,SUNCREST AVE,ALSTONVILLE,2477,,94000,"LOT 63 DP 240225, LOTS 1-3 SP 15163.",929.3,M,,DX,A,,
281,091,ARCHIVE,183600000000,916658,,26,ANZIO AV,ALLAMBIE HEIGHTS,2100,,468000,LOT 20 DP 203431.,556.4,M,,EM,A,,
282,091,VALNET1,0182100000000,899140,,7,ANZIO AV,ALLAMBIE HEIGHTS,2100,,420000,LOT 4 DP 28834.,556.4,M,,,A,,
283,091,ARCHIVE,437020000000,,,14A,BATE AV,ALLAMBIE HEIGHTS,2100,,407000,LOT 10 DP 838170 SUBJECT TO EASEMENT SUBJECT TO RIGHT OF CARRIAGEWAY.,446.5,M,,EM,A,,
284,148,VALNET1,0547000000000,1656508,,4,HILLBURN PL,ALSTONVILLE,2477,,165000,LOT 88 DP 239665.,657.6,M,,,A,,
285,148,ARCHIVE,528100000000,,,24,COOKE AVE,ALSTONVILLE,2477,,222500,LOT 29 DP 239781.,,,,DR,A,,
286,148,ARCHIVE,531510000000,,,3,CORAL ST,ALSTONVILLE,2477,,250000,LOT 10 DP 240225.,916.8,M,,DX,A,,
287,148,VALNET1,0591660410000,1657493,,27,TANAMERA DR,ALSTONVILLE,2477,,155000,"LOT 115 DP 812401, LOTS 1-2 SP 44449.",648.0,M,,,A,,
288,148,VALNET1,0571800000000,1656940,,33,MELLIS CIRCUIT,ALSTONVILLE,2477,,158000,LOT 115 DP 247578.,769.0,M,,,A,,
289,148,VALNET1,0573000000000,1656952,,9,MELLIS CRCT,ALSTONVILLE,2477,,165000,LOT 69 DP 246774.,767.6,M,,,A,,
290,141,ARCHIVE,706600000000,,,12,LANCELOT ST,ALLAWAH,2218,,267000,LOT 256 DP 7182 (BEING LOTS 1/4 IN SP 7363),,,,AH,A,,
291,141,VALNET1,0705600000000,1497290,,30 - 32,LANCELOT ST,ALLAWAH,2218,,200000,"LOTS 246-247 DP 7182, LOTS 1-12 SP 8864.",,,,,A,,
292,141,ARCHIVE,1080200000000,1502486,,418,RAILWAY PD,ALLAWAH,2218,,1360000,LOT 65 DP 4724.,,,,MR,A,,
293,211,ARCHIVE,1203300000000,2151911,,170,WYNDHAM ST,ALEXANDRIA,2015,,227000,"LOT 47 DP 869808 SUBJECT TO RIGHT OF CARRIAGEWAY SUBJECT TO DRAINAGEEASEMENT, LOTS 1-10 SP 56177.",388.0,M,,MR,M,,
294,091,VALNET1,2400700000000,922992,,16,LARISSA RD,ALLAMBIE HEIGHTS,2100,,460000,LOT 25 DP 218447.,556.4,M,,,A,,
295,148,VALNET1,0613200121000,1658431,,25,OWENS CR,ALSTONVILLE,2477,,75000,LOT 25 DP 258150 SUBJECT TO DRAINAGE EASEMENT. PH TUCKOMBIL,913.6,M,,,I,,
296,211,ARCHIVE,200702000000,,,17 - 21,BOWDEN ST,ALEXANDRIA,2015,,615000,"LOT 2 DP 732095 SUBJECT TO EASEMENT, LOT 1-30 SP 33248.",1.245,H,,NS,I,,
297,148,VALNET1,0504200000000,1655613,,7,ALBERT PL,ALSTONVILLE,2477,,170000,LOT 17 DP 240225.,1341.0,M,,,A,,
298,148,VALNET1,0496530000000,1655442,,,LEADBEATERS L,ALSTONVILLE,2477,,153500,LOT 3 DP 787343.,21.31,H,,,R,,
299,148,ARCHIVE,552900000000,,,102,MAIN LISMORE RD,ALSTONVILLE,2477,,165000,LOT 2 DP 519730.,999.1,M,,DR,A,,
300,148,ARCHIVE,594600000000,,,23,TEVEN RD,ALSTONVILLE,2477,,163000,LOT 5 DP10208 20.12X50.29 TOWN OF ALSTONVILLE,,,,DR,A,,
301,141,ARCHIVE,703400000000,,,9,LANCELOT ST,ALLAWAH,2218,,266000,"LOT 225 DP 7182, LOTS 2-4 SP 8320, LOT 1 SP 8320.",,,,AH,A,,
302,091,ARCHIVE,2254020000000,920949,,53A,KENTWELL RD,ALLAMBIE,2100,,565000,LOT 2 DP 532786.4.57 FTGE,1126.0,M,,EM,A,,
303,141,ARCHIVE,853200000000,,,35 - 37,NOBLE ST,ALLAWAH,2218,,232500,"LOTS 19-20 DP 7182, LOTS 1-13 SP 9909.",,,,AH,A,,
304,211,ARCHIVE,1201710000000,2783295,,240,WYNDHAM ST,ALEXANDRIA,2015,,395000,"LOT 2 DP 270238 EASEMENT(S), LOTS 1-124 SP 64282.",989.0,M,,,,,
305,211,ARCHIVE,1201710000000,2783295,,240,WYNDHAM ST,ALEXANDRIA,2015,,4000,"LOT 2 DP 270238 EASEMENT(S), LOTS 1-124 SP 64282.",989.0,M,,,,,
306,211,ARCHIVE,1201710000000,2783295,,240,WYNDHAM ST,ALEXANDRIA,2015,,275000,"LOT 2 DP 270238 EASEMENT(S), LOTS 1-124 SP 64282.",989.0,M,,,,,
307,211,ARCHIVE,1201710000000,2783295,,240,WYNDHAM ST,ALEXANDRIA,2015,,215000,"LOT 2 DP 270238 EASEMENT(S), LOTS 1-124 SP 64282.",989.0,M,,,,,
308,211,ARCHIVE,1201710000000,2783295,,240,WYNDHAM ST,ALEXANDRIA,2015,,5000,"LOT 2 DP 270238 EASEMENT(S), LOTS 1-124 SP 64282.",989.0,M,,,,,
309,091,ARCHIVE,3474911000000,935286,,16A,POZIERS PD,ALLAMBIE,2100,,415000,LOT 50 DP 883857 SUBJECT TO RIGHT OF CARRIAGEWAY.,386.8,M,,EM,A,,
310,148,ARCHIVE,542959000000,,,20,GRANADA PDE,ALSTONVILLE,2477,,168000,LOT 106 DP 788613.,766.3,M,,DR,A,,
311,148,ARCHIVE,542952300000,,,49,GRANADA PDE,ALSTONVILLE,2477,,172500,LOT 136 DP 807736.,867.7,M,,DR,A,,
312,091,ARCHIVE,686700000000,,,8,BUNA PL,ALLAMBIE HEIGHTS,2100,,500000,LOT 8 DP 29663.,727.2,M,,EM,A,,
313,091,ARCHIVE,782500000000,,,20,CANEA CR,ALLAMBIE HEIGHTS,2100,,429000,LOT 31 DP 28452.,581.7,M,,EM,A,,
314,091,ARCHIVE,779500000000,,,39,CANEA CR,ALLAMBIE HEIGHTS,2100,,465000,LOT 2 DP 28452.,607.0,M,,EM,A,,
315,091,VALNET1,0854700000000,904737,,17,CASERTA PL,ALLAMBIE HEIGHTS,2100,,485000,LOT 12 DP 218447.,556.4,M,,,A,,
316,091,ARCHIVE,3892900000000,939747,,22,SLOANE CR,ALLAMBIE HEIGHTS,2100,,412000,LOT A DP 404075.,619.7,M,,EM,A,,
317,148,ARCHIVE,579500000000,,,25,PARKLAND DR,ALSTONVILLE,2477,,71000,"LOT 61 DP 239781, LOTS 1-3 SP 15606.",897.9,M,,DX,A,,
318,211,ARCHIVE,0913000000000,2141557,,100,BUCKLAND ST,ALEXANDRIA,2015,,445000,"LOT 1 DP 226123 INTEREST IN ROW, LOTS 1-24 SP 64637.",3712.0,M,,MR,M,,
319,211,ARCHIVE,0913000000000,2141557,,100,BUCKLAND ST,ALEXANDRIA,2015,,545000,"LOT 1 DP 226123 INTEREST IN ROW, LOTS 1-24 SP 64637.",3712.0,M,,MR,M,,
320,211,ARCHIVE,0913000000000,2141557,,100,BUCKLAND ST,ALEXANDRIA,2015,,540000,"LOT 1 DP 226123 INTEREST IN ROW, LOTS 1-24 SP 64637.",3712.0,M,,MR,M,,
321,211,ARCHIVE,0913000000000,2141557,,100,BUCKLAND ST,ALEXANDRIA,2015,,545000,"LOT 1 DP 226123 INTEREST IN ROW, LOTS 1-24 SP 64637.",3712.0,M,,MR,M,,
322,148,ARCHIVE,556021000000,,,184,MAIN LISMORE RD,ALSTONVILLE,2477,,135000,LOT 3 DP 579040.,1273.0,M,,DR,A,,
323,050,ARCHIVE,848200000000,,,256,WANTIGONG ST,ALBURY,2640,,64500,LOT 5 DP 38879.,708.2,M,,AJ,A,,
324,148,VALNET1,0512350223000,1655759,,,ARROWSMITH AVE,ALSTONVILLE,2477,,165000,LOT 269 DP 261194.,783.0,M,,,A,,
325,148,ARCHIVE,514400000000,,,10,ASHLAND ST,ALSTONVILLE,2477,,115200,LOT 147 DP 244651.,640.0,M,,DR,A,,
326,148,VALNET1,0513300000000,1655779,,23,ASHLAND ST,ALSTONVILLE,2477,,155000,LOT 92 DP 241927.,891.6,M,,,A,,
327,091,ARCHIVE,102000000000,906746,,32,ALLAMBIE RD,ALLAMBIE HEIGHTS,2100,,510800,LOT 12 SEC 13 DP 758016.,714.5,M,,FB,A,,
328,148,VALNET1,0597700000000,1657712,,25,WARDELL RD,ALSTONVILLE,2477,,130000,LOT 10 HCP 468 TOWN OF ALSTONVILLE,,,,,A,,
329,144,ARCHIVE,386391300000,,,8,BLUEBERRY PL,ALFORDS POINT,2234,,415000,LOT 343 DP 703518.,675.6,M,,RD,A,,
330,091,VALNET1,3902500000000,939842,,79,SMITH AV,ALLAMBIE HEIGHTS,2100,,200000,"LOT 78 DP 12764, LOTS 1-14 SP 2197.",,,,,A,,
