area,contract_date,purchase_price,year,post_code
,21/06/1995,563000,1995,2029
696.7,21/02/1995,215000,1995,2029
696.7,23/03/1995,240000,1995,2029
696.7,12/05/1995,300000,1995,2029
696.7,02/06/1995,310000,1995,2029
696.7,19/06/1995,255000,1995,2029
696.7,22/12/1995,320000,1995,2029
340.6,25/07/1995,400000,1995,2029
4793.0,21/02/1995,300000,1995,2536
465.0,17/03/1995,105000,1995,2560
1544.0,17/08/1995,895000,1995,2069
7335.0,18/08/1995,236000,1995,2069
12340.0,26/07/1995,250000,1995,2069
12340.0,01/09/1995,211000,1995,2069
1239.0,24/02/1995,590000,1995,2069
,25/01/1995,390000,1995,2069
841.0,03/07/1995,360000,1995,2069
1503.0,24/01/1995,148000,1995,2142
1503.0,30/01/1995,151000,1995,2142
1503.0,06/04/1995,147000,1995,2142
1503.0,19/07/1995,146500,1995,2142
1503.0,08/08/1995,146000,1995,2142
316.2,10/01/1995,475000,1995,2029
575.4,23/03/1995,103000,1995,2560
559.4,02/03/1995,112000,1995,2560
750.0,13/03/1995,170000,1995,2560
917.5,06/04/1995,108000,1995,2560
785.9,08/06/1995,110000,1995,2560
719.2,26/10/1995,104000,1995,2560
678.9,21/09/1995,135000,1995,2560
719.2,02/12/1995,105000,1995,2560
583.0,29/03/1995,105000,1995,2560
559.6,24/05/1995,146000,1995,2766
1.119,05/05/1995,885000,1995,2069
1.136,22/05/1995,365000,1995,2069
1.136,06/09/1995,855000,1995,2069
1.136,14/09/1995,770000,1995,2069
1.136,07/12/1995,608000,1995,2069
1.136,07/12/1995,612000,1995,2069
836.2,25/08/1995,679000,1995,2069
561.0,09/02/1995,115000,1995,2560
632.6,06/06/1995,124000,1995,2560
623.6,20/01/1995,182500,1995,2560
684.2,08/11/1995,145000,1995,2560
606.8,08/04/1995,118500,1995,2560
724.4,04/04/1995,431000,1995,2069
981.2,19/12/1995,385000,1995,2069
981.2,20/05/1995,420000,1995,2069
695.6,13/04/1995,353000,1995,2069
504.2,13/05/1995,246000,1995,2766
,27/07/1995,254000,1995,2029
,20/11/1995,760000,1995,2029
,18/05/1995,415000,1995,2029
613.4,27/03/1995,495000,1995,2029
342.1,04/11/1995,420000,1995,2069
341.3,04/11/1995,405000,1995,2069
,06/09/1995,585000,1995,2069
845.0,15/05/1995,188000,1995,2069
,03/08/1995,370000,1995,2069
,27/07/1995,415000,1995,2069
1499.0,23/03/1995,375000,1995,2069
580.4,18/04/1995,103000,1995,2560
633.7,31/05/1995,110000,1995,2560
597.3,23/10/1995,108500,1995,2560
17110.0,01/06/1995,216000,1995,2069
1711.0,23/06/1995,230000,1995,2069
707.0,05/01/1995,1450000,1995,2069
221.3,31/10/1995,450000,1995,2069
652.2,16/11/1995,650000,1995,2069
518.8,03/11/1995,560000,1995,2069
3086.0,12/10/1995,810000,1995,2069
1095.0,16/06/1995,467500,1995,2069
434.0,09/03/1995,139999,1995,2018
434.0,09/03/1995,140000,1995,2018
53.0,13/03/1995,290000,1995,2018
334.73,20/04/1995,170000,1995,2018
354.1,21/06/1995,228000,1995,2018
,21/06/1995,400000,1995,2018
309.8,11/05/1995,237000,1995,2018
,27/07/1995,212000,1995,2029
,24/09/1995,336000,1995,2029
,26/09/1995,812000,1995,2029
,07/07/1995,965000,1995,2029
664.9,12/04/1995,105000,1995,2560
703.8,24/08/1995,113500,1995,2560
711.8,29/03/1995,116000,1995,2560
486.7,08/06/1995,115000,1995,2560
1078.0,06/01/1995,905000,1995,2069
1492.0,07/12/1995,660000,1995,2069
1586.0,18/11/1995,660000,1995,2069
714.6,24/08/1995,415000,1995,2069
1226.0,24/08/1995,600000,1995,2069
1226.0,01/11/1995,490000,1995,2069
552.0,05/08/1995,237000,1995,2018
461.4,13/05/1995,269000,1995,2018
,23/01/1995,165500,1995,2196
486.9,25/09/1995,170000,1995,2196
,01/11/1995,800000,1995,2029
,20/06/1995,770000,1995,2029
601.8,24/01/1995,179000,1995,2560
561.0,10/02/1995,111500,1995,2560
564.9,09/03/1995,107500,1995,2560
563.0,18/05/1995,125000,1995,2560
611.6,28/06/1995,132000,1995,2560
599.8,03/08/1995,121000,1995,2560
644.4,29/09/1995,132500,1995,2560
651.8,23/11/1995,155000,1995,2560
785.9,20/04/1995,101000,1995,2560
4294.0,10/11/1995,170000,1995,2142
4294.0,15/12/1995,173000,1995,2142
4294.0,22/12/1995,165000,1995,2142
4294.0,22/12/1995,168000,1995,2142
4294.0,15/08/1995,182500,1995,2142
4294.0,08/09/1995,159000,1995,2142
4294.0,22/09/1995,179000,1995,2142
4294.0,28/09/1995,169000,1995,2142
4294.0,29/09/1995,166500,1995,2142
4294.0,06/10/1995,163000,1995,2142
4294.0,11/10/1995,162000,1995,2142
4294.0,12/10/1995,169000,1995,2142
4294.0,26/10/1995,162000,1995,2142
4294.0,26/10/1995,166000,1995,2142
4294.0,26/10/1995,170000,1995,2142
4294.0,27/10/1995,169000,1995,2142
4294.0,01/11/1995,172500,1995,2142
4294.0,03/11/1995,166500,1995,2142
4294.0,03/11/1995,174000,1995,2142
4294.0,10/11/1995,171000,1995,2142
4294.0,24/11/1995,170000,1995,2142
4294.0,05/12/1995,166000,1995,2142
658.8,03/11/1995,120000,1995,2560
453.0,12/05/1995,134500,1995,2560
333.2,05/12/1995,114000,1995,2560
363.6,24/02/1995,138500,1995,2560
363.6,29/03/1995,139500,1995,2560
332.6,08/11/1995,113950,1995,2560
339.7,24/11/1995,121950,1995,2560
354.6,23/10/1995,128950,1995,2560
325.5,15/08/1995,123500,1995,2560
390.6,13/04/1995,138500,1995,2560
587.7,04/12/1995,130000,1995,2766
471.3,10/12/1995,132500,1995,2766
663.9,01/07/1995,195000,1995,2029
663.9,28/07/1995,180000,1995,2029
663.9,08/09/1995,155500,1995,2029
680.0,09/05/1995,105000,1995,2560
588.2,07/08/1995,131000,1995,2560
1023.0,21/11/1995,830000,1995,2069
1644.0,11/08/1995,755000,1995,2069
597.0,25/02/1995,124000,1995,2560
695.9,10/05/1995,140000,1995,2560
623.9,08/11/1995,134000,1995,2560
919.9,03/11/1995,490000,1995,2069
755.7,13/04/1995,425000,1995,2069
378.7,04/08/1995,585000,1995,2069
866.3,21/02/1995,427000,1995,2069
813.8,20/05/1995,430000,1995,2069
692.5,08/09/1995,192500,1995,2069
712.2,26/09/1995,430000,1995,2069
808.4,23/05/1995,465000,1995,2069
1035.0,16/01/1995,376000,1995,2069
556.4,13/12/1995,103000,1995,2766
562.8,22/12/1995,128500,1995,2766
613.4,24/10/1995,125000,1995,2766
569.1,17/05/1995,133000,1995,2766
1738.0,22/11/1995,547000,1995,2069
700.0,08/09/1995,435000,1995,2069
691.5,15/02/1995,397500,1995,2069
443.5,27/07/1995,115000,1995,2560
728.6,14/12/1995,103000,1995,2560
688.4,22/05/1995,120000,1995,2560
796.5,19/07/1995,177000,1995,2560
802.8,06/09/1995,162000,1995,2560
695.7,19/11/1995,165000,1995,2560
,29/06/1995,315000,1995,2069
,07/09/1995,312000,1995,2069
,24/05/1995,135000,1995,2018
923.2,08/11/1995,127500,1995,2018
1342.3,14/12/1995,465000,1995,2018
,04/03/1995,260500,1995,2029
,04/03/1995,272500,1995,2029
,04/03/1995,950000,1995,2029
,30/06/1995,715000,1995,2029
401.8,22/02/1995,442500,1995,2029
,11/05/1995,568000,1995,2029
,10/04/1995,475000,1995,2029
,07/08/1995,490000,1995,2029
1524.0,13/03/1995,130000,1995,2142
459.9,23/10/1995,148000,1995,2142
28390.0,17/02/1995,255000,1995,2069
2858.0,23/06/1995,248000,1995,2069
28580.0,07/12/1995,295000,1995,2069
733.5,23/11/1995,690000,1995,2069
884.6,24/11/1995,450000,1995,2069
9358.0,27/03/1995,350000,1995,2069
4294.0,05/12/1995,169000,1995,2142
4294.0,08/12/1995,165000,1995,2142
4294.0,08/12/1995,173000,1995,2142
4294.0,13/12/1995,168000,1995,2142
4294.0,22/12/1995,168000,1995,2142
4294.0,22/12/1995,176000,1995,2142
379.4,15/09/1995,230000,1995,2018
628.5,10/04/1995,122000,1995,2560
560.5,11/10/1995,117500,1995,2560
728.8,07/07/1995,108200,1995,2560
,22/07/1995,250000,1995,2029
619.7,14/10/1995,257500,1995,2029
619.7,26/10/1995,188500,1995,2029
1.937,03/03/1995,275000,1995,2171
2.0,20/05/1995,470000,1995,2171
2.0,07/07/1995,184000,1995,2171
2.004,09/06/1995,430000,1995,2171
2.0,15/09/1995,395000,1995,2171
2.023,07/04/1995,325000,1995,2171
650.0,18/04/1995,160000,1995,2560
721.0,04/05/1995,103000,1995,2560
1271.0,01/11/1995,635000,1995,2069
569.0,13/10/1995,460000,1995,2069
682.9,18/12/1995,550000,1995,2069
,11/11/1995,997500,1995,2069
44.38,22/11/1995,190000,1995,2580
37.52,17/05/1995,315000,1995,2580
18.36,21/11/1995,130000,1995,2580
122.2,12/12/1995,963000,1995,2580
1522.0,13/12/1995,5000000,1995,2580
2.023,05/04/1995,250000,1995,2171
2.0,06/02/1995,240000,1995,2171
50.42,29/08/1995,265000,1995,2320
48.23,30/10/1995,230000,1995,2320
3.948,01/08/1995,2340000,1995,2158
673.4,06/07/1995,126000,1995,2560
995.5,20/12/1995,125000,1995,2560
2.023,07/04/1995,375000,1995,2153
173.5,03/03/1995,323500,1995,2039
126.5,10/03/1995,215000,1995,2039
221.3,30/05/1995,372000,1995,2039
2.023,01/11/1995,416000,1995,2153
2.023,06/03/1995,410000,1995,2153
2.023,03/11/1995,395000,1995,2153
2.023,23/01/1995,315000,1995,2153
139.1,26/10/1995,213000,1995,2039
,04/10/1995,650000,1995,2039
537.5,06/06/1995,123000,1995,2039
537.5,19/07/1995,135000,1995,2039
537.5,27/11/1995,125000,1995,2039
,10/05/1995,500000,1995,2069
714.5,19/07/1995,545000,1995,2069
1274.3,13/06/1995,576500,1995,2069
789.7,17/02/1995,401000,1995,2069
,01/05/1995,430000,1995,2039
145.4,28/02/1995,210000,1995,2039
208.4,19/12/1995,244000,1995,2039
,21/07/1995,255000,1995,2039
164.4,23/11/1995,310500,1995,2039
,13/03/1995,208000,1995,2039
,30/01/1995,240000,1995,2039
700.2,06/03/1995,360000,1995,2039
127.8,08/12/1995,266500,1995,2039
288.9,13/02/1995,235000,1995,2039
100.4,24/06/1995,220000,1995,2039
112.8,03/04/1995,182000,1995,2039
708.2,06/10/1995,600000,1995,2039
,21/04/1995,347750,1995,2039
,06/09/1995,670000,1995,2039
1379.4,14/08/1995,2297000,1995,2039
309.8,24/08/1995,277500,1995,2039
1323.0,25/08/1995,706000,1995,2069
982.4,16/06/1995,675000,1995,2069
984.7,10/10/1995,600000,1995,2069
988.3,23/10/1995,1310000,1995,2069
973.8,16/08/1995,780000,1995,2069
10330.0,22/06/1995,285000,1995,2069
1039.0,30/06/1995,645000,1995,2069
1490.0,13/12/1995,450000,1995,2069
709.0,05/05/1995,405000,1995,2069
638.6,21/06/1995,120000,1995,2039
638.6,28/07/1995,126000,1995,2039
157.1,12/08/1995,284500,1995,2039
162.3,16/06/1995,149999,1995,2039
240.3,24/05/1995,267500,1995,2039
553.4,28/09/1995,380000,1995,2039
94.67,17/03/1995,185000,1995,2039
132.8,20/02/1995,235000,1995,2039
714.5,01/12/1995,400000,1995,2069
,03/11/1995,247000,1995,2039
164.4,01/03/1995,235500,1995,2039
174.3,22/07/1995,230000,1995,2039
845.4,28/04/1995,545000,1995,2069
626.0,24/02/1995,590000,1995,2039
183.4,05/07/1995,129000,1995,2039
53.0,12/01/1995,480000,1995,2039
,12/01/1995,480000,1995,2039
234.3,30/06/1995,180000,1995,2039
246.6,24/05/1995,267500,1995,2039
4.281,31/08/1995,110000,1995,2320
15.5,10/04/1995,180000,1995,2320
,18/09/1995,520000,1995,2069
,24/03/1995,450000,1995,2069
836.2,23/01/1995,157500,1995,2069
700.2,24/02/1995,375000,1995,2069
,18/10/1995,259000,1995,2069
1101.0,17/02/1995,616000,1995,2069
794.1,13/10/1995,495000,1995,2069
701.3,09/12/1995,500000,1995,2069
96.221,14/11/1995,140000,1995,2580
2.023,19/10/1995,310000,1995,2171
2.128,07/02/1995,260000,1995,2171
2.0,09/03/1995,450000,1995,2171
2.023,20/10/1995,420000,1995,2171
2.023,14/09/1995,270000,1995,2171
115.8,21/05/1995,212000,1995,2039
313.5,20/09/1995,356000,1995,2039
236.0,18/05/1995,285000,1995,2039
222.8,03/07/1995,200000,1995,2039
,20/07/1995,293000,1995,2039
,21/06/1995,350000,1995,2039
1778.0,24/08/1995,1300000,1995,2069
889.1,07/04/1995,810000,1995,2069
711.0,19/04/1995,242500,1995,2069
512.0,21/07/1995,210000,1995,2069
,13/09/1995,246000,1995,2069
360.0,22/12/1995,235000,1995,2018
260.3,21/06/1995,210000,1995,2018
187.4,06/06/1995,224000,1995,2018
423.7,22/05/1995,248000,1995,2018
347.8,01/08/1995,183000,1995,2018
5568.0,06/03/1995,150000,1995,2018
5568.0,07/04/1995,220000,1995,2018
5568.0,21/04/1995,110000,1995,2018
5568.0,04/05/1995,159750,1995,2018
,29/08/1995,270000,1995,2039
,23/03/1995,230000,1995,2039
145.5,05/08/1995,311000,1995,2039
154.9,25/07/1995,196000,1995,2039
,27/07/1995,310000,1995,2039
154.3,05/05/1995,276000,1995,2039
,11/04/1995,250000,1995,2039
,28/02/1995,235000,1995,2039
,11/09/1995,227000,1995,2039
128.7,17/10/1995,289000,1995,2039
,03/03/1995,225000,1995,2039
6846.0,24/03/1995,1250000,1995,2039
6735.0,06/12/1995,1125000,1995,2039
617.4,16/11/1995,785000,1995,2039
864.0,11/10/1995,520000,1995,2039
181.3,05/07/1995,305000,1995,2039
239.8,19/03/1995,305000,1995,2039
88.5,27/09/1995,200000,1995,2039
120.1,01/02/1995,215000,1995,2039
,03/07/1995,200000,1995,2039
,10/08/1995,180000,1995,2039
256.5,25/10/1995,165000,1995,2039
,24/02/1995,227500,1995,2039
5568.0,04/07/1995,120000,1995,2018
5568.0,17/07/1995,216000,1995,2018
5568.0,22/08/1995,220000,1995,2018
5568.0,08/09/1995,320000,1995,2018
5568.0,09/10/1995,405000,1995,2018
5568.0,16/10/1995,280000,1995,2018
132.6,30/06/1995,220000,1995,2039
119.8,19/10/1995,250000,1995,2039
1011.7,01/03/1995,551000,1995,2069
26430.0,08/11/1995,260000,1995,2069
,14/06/1995,290000,1995,2039
,18/10/1995,265000,1995,2039
,23/02/1995,322500,1995,2039
1640.5,10/03/1995,119000,1995,2039
1640.5,06/10/1995,1150000,1995,2039
1872.0,03/03/1995,220000,1995,2069
1432.0,06/10/1995,220000,1995,2069
779.9,13/10/1995,380000,1995,2069
651.3,08/09/1995,235000,1995,2069
790.4,02/01/1995,635000,1995,2069
935.8,11/08/1995,785000,1995,2069
741.6,22/06/1995,395000,1995,2069
682.9,14/03/1995,765000,1995,2069
,01/12/1995,818000,1995,2069
796.7,16/11/1995,325000,1995,2069
758.5,24/10/1995,325000,1995,2069
227.6,11/08/1995,240000,1995,2039
2.125,06/04/1995,320000,1995,2171
2.046,18/07/1995,250000,1995,2171
2.023,22/12/1995,395000,1995,2171
,11/05/1995,126000,1995,2335
572.8,10/04/1995,118500,1995,2560
601.2,18/05/1995,140000,1995,2560
2.023,25/01/1995,160000,1995,2171
2.023,21/05/1995,160000,1995,2171
,29/05/1995,358500,1995,2039
,29/05/1995,303000,1995,2039
101.2,04/12/1995,226000,1995,2039
,17/01/1995,360000,1995,2039
84480.0,16/05/1995,200000,1995,2069
8448.0,21/07/1995,183000,1995,2069
701.4,20/11/1995,282500,1995,2069
619.7,14/07/1995,300000,1995,2069
626.0,06/02/1995,271000,1995,2069
,14/12/1995,126250,1995,2069
,14/12/1995,378750,1995,2069
,08/11/1995,295000,1995,2018
,25/05/1995,280000,1995,2018
,09/02/1995,225000,1995,2018
,30/06/1995,241000,1995,2039
94.8,25/05/1995,176000,1995,2039
,01/02/1995,210000,1995,2039
,26/10/1995,236000,1995,2039
,20/04/1995,180000,1995,2039
1001.2,31/07/1995,225000,1995,2039
1001.2,14/09/1995,228000,1995,2039
,14/06/1995,260000,1995,2039
,31/01/1995,220000,1995,2039
149.0,16/05/1995,355000,1995,2039
219.9,19/08/1995,233500,1995,2039
149.0,07/07/1995,293000,1995,2039
127.4,10/08/1995,295000,1995,2039
155.0,03/07/1995,298000,1995,2039
246.6,01/07/1995,225000,1995,2039
,15/08/1995,127995,1995,2039
227.6,19/05/1995,405000,1995,2039
1584.0,08/09/1995,850000,1995,2039
,19/04/1995,228000,1995,2039
1206.0,07/09/1995,198000,1995,2039
139.1,24/11/1995,208000,1995,2039
147.0,08/11/1995,160000,1995,2039
126.5,22/09/1995,270000,1995,2039
236.7,14/07/1995,269000,1995,2039
1365.0,31/05/1995,452000,1995,2039
661.2,25/05/1995,120000,1995,2560
661.2,19/08/1995,106000,1995,2560
317.4,19/02/1995,225000,1995,2039
766.7,02/12/1995,385000,1995,2039
,08/07/1995,248000,1995,2039
326.0,15/07/1995,312500,1995,2039
,29/07/1995,315000,1995,2039
,03/02/1995,380000,1995,2039
,01/09/1995,262000,1995,2039
,02/11/1995,300000,1995,2039
306.6,01/09/1995,510000,1995,2039
264.3,29/03/1995,395000,1995,2039
188.1,11/04/1995,360000,1995,2039
1311.0,05/07/1995,185000,1995,2069
1311.0,05/07/1995,194400,1995,2069
1311.0,20/07/1995,170000,1995,2069
1311.0,23/07/1995,172000,1995,2069
1311.0,11/08/1995,185000,1995,2069
1311.0,15/09/1995,182500,1995,2069
2199.0,25/01/1995,143000,1995,2069
2199.0,14/03/1995,183000,1995,2069
2199.0,22/03/1995,185000,1995,2069
2422.0,31/08/1995,220000,1995,2069
866.3,05/12/1995,125000,1995,2335
561.0,02/03/1995,108000,1995,2560
762.1,26/04/1995,114000,1995,2560
570.0,31/05/1995,535000,1995,2069
689.2,11/10/1995,275000,1995,2069
845.3,30/09/1995,480000,1995,2069
143.2,08/02/1995,195000,1995,2580
80.0,20/11/1995,230000,1995,2580
2.254,20/11/1995,285000,1995,2171
2.023,25/01/1995,170000,1995,2171
2.295,28/04/1995,255000,1995,2171
2.89,20/05/1995,230000,1995,2171
2.0,10/10/1995,290000,1995,2171
2.023,25/01/1995,105000,1995,2171
2.305,27/09/1995,345000,1995,2171
2.023,17/05/1995,310000,1995,2171
689.2,06/11/1995,175000,1995,2158
695.6,10/03/1995,200000,1995,2158
695.6,22/12/1995,183500,1995,2158
695.6,29/08/1995,207000,1995,2158
2.04,14/07/1995,306000,1995,2153
561.2,02/03/1995,107000,1995,2560
562.2,18/10/1995,108405,1995,2560
2.023,29/09/1995,352500,1995,2171
11.14,18/10/1995,4404400,1995,2153
6.376,01/09/1995,17500000,1995,2153
4.216,01/09/1995,17500000,1995,2153
7.838,01/09/1995,17500000,1995,2153
,10/07/1995,287000,1995,2039
166.1,28/09/1995,170000,1995,2039
166.1,22/10/1995,175000,1995,2039
1.0,04/11/1995,282000,1995,2069
696.7,10/11/1995,372500,1995,2069
696.0,31/01/1995,445000,1995,2069
696.7,09/11/1995,470000,1995,2069
1104.0,25/10/1995,470000,1995,2069
733.5,07/07/1995,450000,1995,2069
794.7,28/07/1995,277500,1995,2069
,16/09/1995,330000,1995,2018
265.5,23/06/1995,245000,1995,2018
,23/03/1995,331000,1995,2018
252.9,29/03/1995,247000,1995,2018
252.9,22/03/1995,288000,1995,2018
117.4,16/12/1995,308000,1995,2039
205.6,07/07/1995,277500,1995,2039
120.4,05/07/1995,372000,1995,2039
219.1,17/05/1995,396000,1995,2039
,14/07/1995,270000,1995,2039
198.7,10/05/1995,249550,1995,2039
,11/04/1995,340000,1995,2039
,18/05/1995,199000,1995,2039
235.7,17/11/1995,295000,1995,2039
117.5,23/03/1995,317500,1995,2039
246.6,24/04/1995,175000,1995,2039
250.1,08/03/1995,200000,1995,2039
,09/06/1995,200000,1995,2039
158.1,23/02/1995,163000,1995,2039
4.081,01/09/1995,17500000,1995,2153
16.81,01/09/1995,17500000,1995,2153
,17/08/1995,242000,1995,2039
,20/08/1995,301000,1995,2039
,28/08/1995,233000,1995,2039
208.7,14/05/1995,213500,1995,2039
88.0,11/08/1995,241000,1995,2039
156.2,23/02/1995,275000,1995,2039
1176.0,28/07/1995,110500,1995,2039
892.3,04/08/1995,207000,1995,2069
,26/08/1995,395000,1995,2018
,30/05/1995,325000,1995,2018
,16/05/1995,355000,1995,2018
,30/01/1995,272000,1995,2018
,11/12/1995,324000,1995,2018
,10/03/1995,412000,1995,2018
,13/04/1995,185000,1995,2018
511.8,24/11/1995,265000,1995,2018
690.7,21/07/1995,114000,1995,2560
894.5,19/06/1995,105000,1995,2560
120.1,09/09/1995,156000,1995,2039
245.2,31/05/1995,281500,1995,2039
360.9,28/11/1995,343000,1995,2039
1994.0,23/09/1995,3230770,1995,2039
,24/07/1995,241000,1995,2039
437.0,01/03/1995,395000,1995,2039
164.4,20/01/1995,303000,1995,2039
841.0,05/09/1995,154000,1995,2039
,16/12/1995,427000,1995,2039
152.0,12/09/1995,252000,1995,2039
78.45,10/08/1995,165000,1995,2039
131.6,21/06/1995,222500,1995,2039
701.9,26/02/1995,450000,1995,2069
670.2,02/06/1995,405000,1995,2069
836.2,22/08/1995,540000,1995,2069
891.9,09/12/1995,805000,1995,2069
692.3,23/02/1995,375000,1995,2069
692.3,25/02/1995,375000,1995,2069
557.4,22/12/1995,109600,1995,2560
556.4,31/07/1995,123000,1995,2560
556.4,12/04/1995,129950,1995,2560
700.0,04/07/1995,119000,1995,2320
569.1,20/02/1995,130000,1995,2560
676.6,22/09/1995,155000,1995,2560
588.1,12/04/1995,162500,1995,2560
581.7,17/03/1995,190000,1995,2560
2.129,24/02/1995,217500,1995,2560
708.0,01/11/1995,296000,1995,2069
765.1,15/09/1995,530000,1995,2069
14.1,01/07/1995,315000,1995,2477
715.4,20/09/1995,142000,1995,2560
573.9,25/01/1995,110000,1995,2560
599.3,18/05/1995,108500,1995,2320
580.3,06/03/1995,104000,1995,2320
657.6,16/02/1995,176000,1995,2320
581.7,12/05/1995,104000,1995,2320
8.0,06/01/1995,235000,1995,2320
800.0,06/05/1995,114500,1995,2320
827.9,19/10/1995,122000,1995,2320
664.5,25/07/1995,120000,1995,2320
3.217,06/04/1995,325000,1995,2171
25.0,12/01/1995,115000,1995,2320
663.9,15/12/1995,136400,1995,2320
607.0,17/05/1995,110000,1995,2320
642.9,23/06/1995,110000,1995,2320
,12/10/1995,264500,1995,2039
999.1,18/10/1995,450000,1995,2069
948.4,01/05/1995,573000,1995,2069
25480.0,03/11/1995,285000,1995,2069
1169.0,18/12/1995,405000,1995,2069
746.1,12/07/1995,527000,1995,2069
852.6,02/08/1995,543000,1995,2069
937.3,13/10/1995,420000,1995,2069
4032.0,06/02/1995,750000,1995,2320
4087.0,06/02/1995,750000,1995,2320
725.7,20/03/1995,134500,1995,2320
50.59,09/08/1995,170000,1995,2790
676.6,15/11/1995,271000,1995,2116
518.5,27/01/1995,390000,1995,2039
834.0,25/05/1995,740000,1995,2039
,31/01/1995,664000,1995,2011
773.0,16/03/1995,353082,1995,2039
7730.0,22/03/1995,335750,1995,2039
7730.0,18/04/1995,335750,1995,2039
7730.0,01/05/1995,341000,1995,2039
7730.0,02/05/1995,335750,1995,2039
7730.0,05/05/1995,335000,1995,2039
773.0,15/05/1995,326800,1995,2039
7730.0,18/05/1995,334300,1995,2039
773.0,20/06/1995,268500,1995,2039
7730.0,30/06/1995,326800,1995,2039
773.0,11/07/1995,326800,1995,2039
7730.0,24/07/1995,339000,1995,2039
7730.0,23/08/1995,335750,1995,2039
773.0,16/09/1995,335750,1995,2039
7730.0,19/09/1995,335750,1995,2039
7730.0,25/09/1995,282600,1995,2039
1846.0,16/05/1995,197500,1995,2039
1846.0,22/05/1995,192500,1995,2039
1846.0,14/06/1995,196500,1995,2039
759.0,05/07/1995,240000,1995,2039
,11/10/1995,156000,1995,2039
746.1,02/05/1995,173000,1995,2517
632.3,16/05/1995,150000,1995,2517
784.1,13/06/1995,135000,1995,2517
556.4,06/06/1995,167500,1995,2560
,28/09/1995,241000,1995,2039
,14/07/1995,230000,1995,2039
250.8,15/09/1995,290000,1995,2039
,24/02/1995,320000,1995,2039
,07/11/1995,255000,1995,2039
,22/03/1995,213500,1995,2039
562.1,27/10/1995,104000,1995,2320
5535.0,03/03/1995,161000,1995,2320
4.75,10/03/1995,260000,1995,2320
5956.0,19/10/1995,290000,1995,2320
33.9,22/12/1995,1553550,1995,2320
561.9,29/08/1995,146000,1995,2560
561.9,10/03/1995,147500,1995,2560
562.1,30/07/1995,155000,1995,2560
765.4,20/09/1995,122000,1995,2560
939.1,02/06/1995,121950,1995,2560
643.4,09/06/1995,144000,1995,2560
7992.0,28/08/1995,310000,1995,2320
556.4,11/04/1995,107000,1995,2560
570.8,22/06/1995,132000,1995,2560
664.5,14/08/1995,139000,1995,2560
613.2,30/06/1995,111000,1995,2560
556.4,31/03/1995,152000,1995,2560
556.4,07/11/1995,143000,1995,2560
561.9,31/05/1995,117500,1995,2560
707.3,09/02/1995,121000,1995,2560
88.5,02/02/1995,285000,1995,2039
,09/06/1995,260000,1995,2011
,30/06/1995,270000,1995,2011
568.6,30/06/1995,124000,1995,2560
594.4,18/12/1995,126250,1995,2560
1168.0,15/11/1995,232000,1995,2320
750.7,14/03/1995,445000,1995,2320
77.0,20/07/1995,149500,1995,2320
774.7,01/09/1995,121000,1995,2320
981.0,08/06/1995,103000,1995,2320
649.2,25/05/1995,116000,1995,2320
600.7,18/12/1995,152000,1995,2320
657.6,28/09/1995,107250,1995,2320
849.9,16/06/1995,214000,1995,2320
692.0,03/05/1995,110000,1995,2320
,28/09/1995,143000,1995,2320
891.6,05/04/1995,220000,1995,2011
1.016,08/05/1995,180000,1995,2320
3874.0,24/08/1995,135000,1995,2320
1867.0,25/10/1995,115000,1995,2320
1061.0,31/07/1995,107000,1995,2320
,20/09/1995,400000,1995,2011
,21/03/1995,560000,1995,2011
663.9,19/01/1995,146500,1995,2011
2.102,14/07/1995,475000,1995,2153
600.9,28/11/1995,118500,1995,2320
973.8,27/11/1995,170000,1995,2517
871.3,08/11/1995,197500,1995,2517
607.0,01/06/1995,133000,1995,2517
740.7,01/09/1995,133000,1995,2320
885.0,01/09/1995,173000,1995,2320
107.5,14/08/1995,200000,1995,2039
,23/09/1995,295500,1995,2039
873.5,31/05/1995,205000,1995,2039
,22/04/1995,200500,1995,2039
164.4,16/12/1995,209500,1995,2039
,09/09/1995,273500,1995,2039
151.8,09/04/1995,197500,1995,2039
341.1,05/07/1995,415000,1995,2039
126.5,01/03/1995,235000,1995,2039
,11/03/1995,270000,1995,2039
,05/08/1995,339000,1995,2039
221.3,08/04/1995,255500,1995,2039
,10/10/1995,314000,1995,2039
,15/12/1995,340000,1995,2039
619.5,04/04/1995,270000,1995,2039
132.8,27/06/1995,150000,1995,2039
562.1,21/12/1995,172000,1995,2560
1206.0,18/01/1995,129000,1995,2560
1206.0,20/01/1995,123500,1995,2560
1206.0,25/01/1995,135000,1995,2560
562.0,28/09/1995,112000,1995,2560
556.4,05/01/1995,150000,1995,2560
543.7,14/06/1995,167000,1995,2560
802.1,17/11/1995,155000,1995,2560
1233.0,18/12/1995,120000,1995,2560
593.3,01/12/1995,167000,1995,2560
650.1,04/10/1995,140500,1995,2560
558.7,06/07/1995,135000,1995,2560
809.8,16/06/1995,155500,1995,2560
562.1,20/08/1995,143000,1995,2560
613.2,02/06/1995,160000,1995,2560
650.3,08/05/1995,144500,1995,2560
611.9,06/10/1995,125000,1995,2320
666.8,25/05/1995,136000,1995,2320
723.8,12/01/1995,110000,1995,2320
613.2,11/10/1995,132000,1995,2560
725.3,21/09/1995,168000,1995,2560
613.1,15/06/1995,142000,1995,2560
613.1,29/12/1995,122000,1995,2560
